state,date,monthly_emissions,co2_per_capita,prcp,snow,tavg,monthly_gdp_rel_2017,gdp_per_capita,monthly_energy_prod,eprod_per_capita,monthly_energy_use,eflow_per_capita,monthly_energy_flow,euse_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,republican_vote_pct,monthly_pop_density,avg_facility_age
LA,1993-09-01,3374670.905883759,,,,,,,,,,,,,,,,,,
LA,1993-10-01,2881693.430132317,,,,,,,,,,,,,,,,,,
LA,1993-11-01,2719655.826370181,,,,,,,,,,,,,,,,,,
LA,1993-12-01,3004502.916263791,,,,,,,,,,,,,,,,,,
LA,1994-01-01,3237021.596387733,,,,,,,,,,,,,,,,,,
LA,1994-02-01,2729021.7120882887,,,,,,,,,,,,,,,,,,
LA,1994-03-01,2675931.736405318,,,,,,,,,,,,,,,,,,
LA,1994-04-01,2594222.525477707,,,,,,,,,,,,,,,,,,
LA,1994-05-01,3275487.1950845914,,,,,,,,,,,,,,,,,,
LA,1994-06-01,3695356.795386796,,,,,,,,,,,,,,,,,,
LA,1994-07-01,4093694.866911817,,,,,,,,,,,,,,,,,,
LA,1994-08-01,4109172.8755169534,,,,,,,,,,,,,,,,,,
LA,1994-09-01,3492266.184241016,,,,,,,,,,,,,,,,,,
LA,1994-10-01,2982110.19683566,,,,,,,,,,,,,,,,,,
LA,1994-11-01,2814426.1589025566,,,,,,,,,,,,,,,,,,
LA,1994-12-01,3109199.15676156,,,,,,,,,,,,,,,,,,
LA,1995-01-01,3313656.2231984683,,,,,,,,,,,,,,,,,,
LA,1995-02-01,2793629.7334551094,,,,,,,,,,,,,,,,,,
LA,1995-03-01,2739282.883094999,,,,,,,,,,,,,,,,,,
LA,1995-04-01,2655639.253535944,,,,,,,,,,,,,,,,,,
LA,1995-05-01,3353032.472848188,,,,,,,,,,,,,,,,,,
LA,1995-06-01,3782842.244746479,,,,,,,,,,,,,,,,,,
LA,1995-07-01,4190610.7412924175,,,,,,,,,,,,,,,,,,
LA,1995-08-01,4206455.182860051,,,,,,,,,,,,,,,,,,
LA,1995-09-01,3574943.580045762,,,,,,,,,,,,,,,,,,
LA,1995-10-01,3052709.942694017,,,,,,,,,,,,,,,,,,
LA,1995-11-01,2881056.081487736,,,,,,,,,,,,,,,,,,
LA,1995-12-01,3182807.6607408253,,,,,,,,,,,,,,,,,,
LA,1996-01-01,2954003.68165528,,,,,,,,,,,,,,,,,,
LA,1996-02-01,2490419.030204203,,,,,,,,,,,,,,,,,,
LA,1996-03-01,2441970.795011243,,,,,,,,,,,,,,,,,,
LA,1996-04-01,2367405.54954774,,,,,,,,,,,,,,,,,,
LA,1996-05-01,2989106.1722578737,,,,,,,,,,,,,,,,,,
LA,1996-06-01,3372265.90974369,,,,,,,,,,,,,,,,,,
LA,1996-07-01,3735776.654046871,,,,,,,,,,,,,,,,,,
LA,1996-08-01,3749901.395894528,,,,,,,,,,,,,,,,,,
LA,1996-09-01,3186931.8317431817,,,,,,,,,,,,,,,,,,
LA,1996-10-01,2721379.5886887624,,,,,,,,,,,,,,,,,,
LA,1996-11-01,2568356.4312399607,,,,,,,,,,,,,,,,,,
LA,1996-12-01,2837356.959966665,,,,,,,,,,,,,,,,24.91,,
LA,1997-01-01,3169976.625,,,,,,,,,,,,,,,,,,
LA,1997-02-01,2691691.708,,,,,,,,,,,,,,,,,,
LA,1997-03-01,2941108.682,,,,,,,,,,,,,,,,,,
LA,1997-04-01,2915020.625,,,,,,,,,,,,,,,,,,
LA,1997-05-01,3715223.075,,,,,,,,,,,,,,,,,,
LA,1997-06-01,4097394.2,,,,,,,,,,,,,,,,,,
LA,1997-07-01,4899602.625,,,,,,,,,,,,,,,,,,
LA,1997-08-01,4311750.975,,,,,,,,,,,,,,,,,,
LA,1997-09-01,4087233.525,,,,,,,,,,,,,,,,,,
LA,1997-10-01,3316229.725,,,,,,,,,,,,,,,,,,
LA,1997-11-01,2918782.525,,,,,,,,,,,,,,,,,,
LA,1997-12-01,3371127.7,,,,,,,,,,,,,,,,,,
LA,1998-01-01,3043766.6,,,,,,,,,,,,,,,,,,
LA,1998-02-01,2638598.25,,,,,,,,,,,,,,,,,,
LA,1998-03-01,2957935.6,,,,,,,,,,,,,,,,,,
LA,1998-04-01,3204923.25,,,,,,,,,,,,,,,,,,
LA,1998-05-01,3804866.25,,,,,,,,,,,,,,,,,,
LA,1998-06-01,4611366.655,,,,,,,,,,,,,,,,,,
LA,1998-07-01,4827756.600000001,,,,,,,,,,,,,,,,,,
LA,1998-08-01,4567342.225,,,,,,,,,,,,,,,,,,
LA,1998-09-01,4395712.225,,,,,,,,,,,,,,,,,,
LA,1998-10-01,3659965.075,,,,,,,,,,,,,,,,,,
LA,1998-11-01,3076882.875,,,,,,,,,,,,,,,,,,
LA,1998-12-01,3391420.025,,,,,,,,,,,,,,,,4.06,,
LA,1999-01-01,3657426.95,,,,,,,,,,,,,,,,,,
LA,1999-02-01,2942755.325,,,,,,,,,,,,,,,,,,
LA,1999-03-01,3159398.5,,,,,,,,,,,,,,,,,,
LA,1999-04-01,3154435.325,,,,,,,,,,,,,,,,,,
LA,1999-05-01,3604335.625,,,,,,,,,,,,,,,,,,
LA,1999-06-01,4638123.625,,,,,,,,,,,,,,,,,,
LA,1999-07-01,5513755.325,,,,,,,,,,,,,,,,,,
LA,1999-08-01,5586616.075,,,,,,,,,,,,,,,,,,
LA,1999-09-01,4553904.975,,,,,,,,,,,,,,,,,,
LA,1999-10-01,3704949.3,,,,,,,,,,,,,,,,,,
LA,1999-11-01,3437060.3749999995,,,,,,,,,,,,,,,,,,
LA,1999-12-01,3740240.35,,,,,,,,,,,,,,,,,,
LA,2000-01-01,3821097.648,,,,,,,,,,,,,,,,,,
LA,2000-02-01,3161823.0,,,,,,,,,,,,,,,,,,
LA,2000-03-01,3358483.275,,,,,,,,,,,,,,,,,,
LA,2000-04-01,3072138.134,,,,,,,,,,,,,,,,,,
LA,2000-05-01,4517375.94,,,,,,,,,,,,,,,,,,
LA,2000-06-01,5015301.134,,,,,,,,,,,,,,,,,,
LA,2000-07-01,6444431.979,,,,,,,,,,,,,,,,,,
LA,2000-08-01,7173783.682,,,,,,,,,,,,,,,,,,
LA,2000-09-01,4934289.081,,,,,,,,,,,,,,,,,,
LA,2000-10-01,4053772.271,,,,,,,,,,,,,,,,,,
LA,2000-11-01,3809242.108,,,,,,,,,,,,,,,,,,
LA,2000-12-01,4703011.455,,,,,,,,,,,,,,,,,,
LA,2001-01-01,4995012.835,,,,,,,,,,,,,,,,,,
LA,2001-02-01,3248773.933,,,,,,,,,,,,,,,,,,
LA,2001-03-01,2798307.347,,,,,,,,,,,,,,,,,,
LA,2001-04-01,3469403.714,,,,,,,,,,,,,,,,,,
LA,2001-05-01,3942594.44,,,,,,,,,,,,,,,,,,
LA,2001-06-01,4162497.799,,,,,,,,,,,,,,,,,,
LA,2001-07-01,4941453.217999999,,,,,,,,,,,,,,,,,,
LA,2001-08-01,5104148.909,,,,,,,,,,,,,,,,,,
LA,2001-09-01,4068651.018,,,,,,,,,,,,,,,,,,
LA,2001-10-01,3320627.064,,,,,,,,,,,,,,,,,,
LA,2001-11-01,3037139.763,,,,,,,,,,,,,,,,,,
LA,2001-12-01,3510629.116,,,,,,,,,,,,,,,,,,
LA,2002-01-01,3550090.67,,,,,,,,,,,,,,,,,,
LA,2002-02-01,3304191.983,,,,,,,,,,,,,,,,,,
LA,2002-03-01,3511429.935,,,,,,,,,,,,,,,,,,
LA,2002-04-01,3230872.476,,,,,,,,,,,,,,,,,,
LA,2002-05-01,3924238.653,,,,,,,,,,,,,,,,,,
LA,2002-06-01,4197463.63,,,,,,,,,,,,,,,,,,
LA,2002-07-01,4785935.175,,,,,,,,,,,,,,,,,,
LA,2002-08-01,5209723.653,,,,,,,,,,,,,,,,,,
LA,2002-09-01,4629212.102,,,,,,,,,,,,,,,,,,
LA,2002-10-01,3734512.605,,,,,,,,,,,,,,,,,,
LA,2002-11-01,2996114.847,,,,,,,,,,,,,,,,,,
LA,2002-12-01,3816510.355,,,,,,,,,,,,,,,,4.5,,
LA,2003-01-01,4185834.839,,,,,,,,,,,,,,,,,,
LA,2003-02-01,3459011.065,,,,,,,,,,,,,,,,,,
LA,2003-03-01,3583188.505,,,,,,,,,,,,,,,,,,
LA,2003-04-01,2931306.194,,,,,,,,,,,,,,,,,,
LA,2003-05-01,4205401.134000001,,,,,,,,,,,,,,,,,,
LA,2003-06-01,4099765.143,,,,,,,,,,,,,,,,,,
LA,2003-07-01,4490590.002,,,,,,,,,,,,,,,,,,
LA,2003-08-01,4766452.988,,,,,,,,,,,,,,,,,,
LA,2003-09-01,3855836.764,,,,,,,,,,,,,,,,,,
LA,2003-10-01,3814032.647,,,,,,,,,,,,,,,,,,
LA,2003-11-01,3571730.551,,,,,,,,,,,,,,,,,,
LA,2003-12-01,3905179.367,,,,,,,,,,,,,,,,,,
LA,2004-01-01,3979219.17,,,,,,,,,,,,,,,,,,
LA,2004-02-01,3609141.344,,,,,,,,,,,,,,,,,,
LA,2004-03-01,3064517.4,,,,,,,,,,,,,,,,,,
LA,2004-04-01,3470491.088,,,,,,,,,,,,,,,,,,
LA,2004-05-01,4621522.931,,,,,,,,,,,,,,,,,,
LA,2004-06-01,4446913.979,,,,,,,,,,,,,,,,,,
LA,2004-07-01,4930872.18,,,,,,,,,,,,,,,,,,
LA,2004-08-01,5018354.166,,,,,,,,,,,,,,,,,,
LA,2004-09-01,4729556.257999999,,,,,,,,,,,,,,,,,,
LA,2004-10-01,4253329.96,,,,,,,,,,,,,,,,,,
LA,2004-11-01,3691550.405,,,,,,,,,,,,,,,,,,
LA,2004-12-01,4229554.791,,,,,,,,,,,,,,,,7.29,,
LA,2005-01-01,4329386.506,,,,,,,,,,,,,,,,,,
LA,2005-02-01,3751253.824,,,,,,,,,,,,,,,,,,
LA,2005-03-01,4197078.906,,,,,,,,,,,,,,,,,,
LA,2005-04-01,3173797.444,,,,,,,,,,,,,,,,,,
LA,2005-05-01,4178786.94,,,,,,,,,,,,,,,,,,
LA,2005-06-01,4926892.029,,,,,,,,,,,,,,,,,,
LA,2005-07-01,5087207.63,,,,,,,,,,,,,,,,,,
LA,2005-08-01,4990408.817,,,,,,,,,,,,,,,,,,
LA,2005-09-01,4176015.657,,,,,,,,,,,,,,,,,,
LA,2005-10-01,3868039.768,,,,,,,,,,,,,,,,,,
LA,2005-11-01,3629362.527,,,,,,,,,,,,,,,,,,
LA,2005-12-01,4071361.93,,,,,,,,,,,,,,,,,,
LA,2006-01-01,3696332.219,,,,,,,,,,,,,,,,,,
LA,2006-02-01,3274175.539,,,,,,,,,,,,,,,,,,
LA,2006-03-01,3012428.231,,,,,,,,,,,,,,,,,,
LA,2006-04-01,3232844.864,,,,,,,,,,,,,,,,,,
LA,2006-05-01,3895395.675,,,,,,,,,,,,,,,,,,
LA,2006-06-01,4383054.459,,,,,,,,,,,,,,,,,,
LA,2006-07-01,5049784.221,,,,,,,,,,,,,,,,,,
LA,2006-08-01,5169502.161,,,,,,,,,,,,,,,,,,
LA,2006-09-01,4073445.024,,,,,,,,,,,,,,,,,,
LA,2006-10-01,4091581.756,,,,,,,,,,,,,,,,,,
LA,2006-11-01,3698978.582,,,,,,,,,,,,,,,,,,
LA,2006-12-01,3986967.634,,,,,,,,,,,,,,,,,,
LA,2007-01-01,3960645.185,,,,,,,,,,,,,,,,,,
LA,2007-02-01,3437341.5670000003,,,,,,,,,,,,,,,,,,
LA,2007-03-01,3108065.822,,,,,,,,,,,,,,,,,,
LA,2007-04-01,3021186.177,,,,,,,,,,,,,,,,,,
LA,2007-05-01,3654987.35,,,,,,,,,,,,,,,,,,
LA,2007-06-01,4534947.742,,,,,,,,,,,,,,,,,,
LA,2007-07-01,4755376.081,,,,,,,,,,,,,,,,,,
LA,2007-08-01,5386541.361,,,,,,,,,,,,,,,,,,
LA,2007-09-01,4366237.052,,,,,,,,,,,,,,,,,,
LA,2007-10-01,4038956.973,,,,,,,,,,,,,,,,,,
LA,2007-11-01,3453837.532,,,,,,,,,,,,,,,,,,
LA,2007-12-01,3830276.721,,,,,,,,,,,,,,,,,,
LA,2008-01-01,4360316.626,,,,,,,,,,,,,,,,,,
LA,2008-02-01,3458358.765,,,,,,,,,,,,,,,,,,
LA,2008-03-01,3554347.183,,,,,,,,,,,,,,,,,,
LA,2008-04-01,3251204.284,,,,,,,,,,,,,,,,,,
LA,2008-05-01,4524412.566,,,,,,,,,,,,,,,,,,
LA,2008-06-01,4483419.336,,,,,,,,,,,,,,,,,,
LA,2008-07-01,4919113.122,,,,,,,,,,,,,,,,,,
LA,2008-08-01,4704924.942,,,,,,,,,,,,,,,,,,
LA,2008-09-01,3797607.78,,,,,,,,,,,,,,,,,,
LA,2008-10-01,3616756.57,,,,,,,,,,,,,,,,,,
LA,2008-11-01,3453528.268,,,,,,,,,,,,,,,,,,
LA,2008-12-01,4081088.81,,,,,,,,,,,,,,,,9.14,,
LA,2009-01-01,4143358.296,,,,,,,,,,,,,,,,,,
LA,2009-02-01,3251692.954,,,,,,,,,,,,,,,,,,
LA,2009-03-01,3165334.618,,,,,,,,,,,,,,,,,,
LA,2009-04-01,2748977.2120000003,,,,,,,,,,,,,,,,,,
LA,2009-05-01,3701961.414,,,,,,,,,,,,,,,,,,
LA,2009-06-01,4459215.889,,,,,,,,,,,,,,,,,,
LA,2009-07-01,4776824.461,,,,,,,,,,,,,,,,,,
LA,2009-08-01,4717194.097,,,,,,,,,,,,,,,,,,
LA,2009-09-01,4197221.542,,,,,,,,,,,,,,,,,,
LA,2009-10-01,3635142.417,,,,,,,,,,,,,,,,,,
LA,2009-11-01,3787437.322,,,,,,,,,,,,,,,,,,
LA,2009-12-01,4173936.916,,,,,,,,,,,,,,,,,,
LA,2010-01-01,4301364.501,,,,,,,,,,,,,,,,,,
LA,2010-02-01,3586324.344,,,,,,,,,,,,,,,,,,
LA,2010-03-01,3766398.679,,,,,,,,,,,,,,,,,,
LA,2010-04-01,3056466.948,,,,,,,,,,,,,,,,,,
LA,2010-05-01,4068996.575,,,,,,,,,,,,,,,,,,
LA,2010-06-01,5176914.096,,,,,,,,,,,,,,,,,,
LA,2010-07-01,5302517.936,,,,,,,,,,,,,,,,,,
LA,2010-08-01,5693751.241,,,,,,,,,,,,,,,,,,
LA,2010-09-01,4976711.979,,,,,,,,,,,,,,,,,,
LA,2010-10-01,4151243.218,,,,,,,,,,,,,,,,,,
LA,2010-11-01,4205822.792,,,,,,,,,,,,,,,,,,
LA,2010-12-01,4373988.997,,,,,,,,,,,,,,,,4.71,,
LA,2011-01-01,5007473.711999999,,,,,,,,,,,,,,,,,,
LA,2011-02-01,4370460.881,,,,,,,,,,,,,,,,,,
LA,2011-03-01,3746731.522,,,,,,,,,,,,,,,,,,
LA,2011-04-01,4476159.96,,,,,,,,,,,,,,,,,,
LA,2011-05-01,4554894.6280000005,,,,,,,,,,,,,,,,,,
LA,2011-06-01,5273832.367,,,,,,,,,,,,,,,,,,
LA,2011-07-01,5714097.033,,,,,,,,,,,,,,,,,,
LA,2011-08-01,5777521.668,,,,,,,,,,,,,,,,,,
LA,2011-09-01,4669422.146,,,,,,,,,,,,,,,,,,
LA,2011-10-01,3832104.972,,,,,,,,,,,,,,,,,,
LA,2011-11-01,4349243.7530000005,,,,,,,,,,,,,,,,,,
LA,2011-12-01,4350569.266,,,,,,,,,,,,,,,,,,
LA,2012-01-01,4363839.129,,,,,,,,,,,,,,,,,,
LA,2012-02-01,3658621.849,,,,,,,,,,,,,,,,,,
LA,2012-03-01,3343520.287,,,,,,,,,,,,,,,,,,
LA,2012-04-01,3029081.214,,,,,,,,,,,,,,,,,,
LA,2012-05-01,4805496.904,,,,,,,,,,,,,,,,,,
LA,2012-06-01,5094224.177,,,,,,,,,,,,,,,,,,
LA,2012-07-01,5641981.436,,,,,,,,,,,,,,,,,,
LA,2012-08-01,5308207.656,,,,,,,,,,,,,,,,,,
LA,2012-09-01,4737800.207,,,,,,,,,,,,,,,,,,
LA,2012-10-01,4361131.576,,,,,,,,,,,,,,,,,,
LA,2012-11-01,4213034.559,,,,,,,,,,,,,,,,,,
LA,2012-12-01,4648869.782,,,,,,,,,,,,,,,,,,
LA,2013-01-01,4413709.515,,,,,,,,,,,,,,,,,,
LA,2013-02-01,3650181.722,,,,,,,,,,,,,,,,,,
LA,2013-03-01,4144249.487,,,,,,,,,,,,,,,,,,
LA,2013-04-01,3475624.409,,,,,,,,,,,,,,,,,,
LA,2013-05-01,4205666.229,,,,,,,,,,,,,,,,,,
LA,2013-06-01,4913421.499,,,,,,,,,,,,,,,,,,
LA,2013-07-01,5045830.708,,,,,,,,,,,,,,,,,,
LA,2013-08-01,5142787.317,,,,,,,,,,,,,,,,,,
LA,2013-09-01,4876314.316,,,,,,,,,,,,,,,,,,
LA,2013-10-01,3620150.383,,,,,,,,,,,,,,,,,,
LA,2013-11-01,3539489.758,,,,,,,,,,,,,,,,,,
LA,2013-12-01,4219629.817,,,,,,,,,,,,,,,,,,
LA,2014-01-01,4718077.238,,,,,,,,,,,,,,,,,,
LA,2014-02-01,3711052.548,,,,,,,,,,,,,,,,,,
LA,2014-03-01,3533322.865,,,,,,,,,,,,,,,,,,
LA,2014-04-01,3337836.646,,,,,,,,,,,,,,,,,,
LA,2014-05-01,4020659.872,,,,,,,,,,,,,,,,,,
LA,2014-06-01,4673561.661,,,,,,,,,,,,,,,,,,
LA,2014-07-01,5132990.744,,,,,,,,,,,,,,,,,,
LA,2014-08-01,5534834.366,,,,,,,,,,,,,,,,,,
LA,2014-09-01,4885673.139,,,,,,,,,,,,,,,,,,
LA,2014-10-01,3526806.461,,,,,,,,,,,,,,,,,,
LA,2014-11-01,3643838.375,,,,,,,,,,,,,,,,,,
LA,2014-12-01,3974363.58,,,,,,,,,,,,,,,,6.84,,
LA,2015-01-01,4625121.602,,,,,,,,,,,,,,,,,,
LA,2015-02-01,4135257.74,,,,,,,,,,,,,,,,,,
LA,2015-03-01,3611831.51,,,,,,,,,,,,,,,,,,
LA,2015-04-01,3216186.451,,,,,,,,,,,,,,,,,,
LA,2015-05-01,3858135.817,,,,,,,,,,,,,,,,,,
LA,2015-06-01,4651828.591,,,,,,,,,,,,,,,,,,
LA,2015-07-01,5259206.629,,,,,,,,,,,,,,,,,,
LA,2015-08-01,5092905.592,,,,,,,,,,,,,,,,,,
LA,2015-09-01,4482204.219,,,,,,,,,,,,,,,,,,
LA,2015-10-01,3971961.799,,,,,,,,,,,,,,,,,,
LA,2015-11-01,3880469.832,,,,,,,,,,,,,,,,,,
LA,2015-12-01,4119729.326,,,,,,,,,,,,,,,,,,
LA,2016-01-01,4070744.825,,,,,,,,,,,,,,,,,,
LA,2016-02-01,3561677.369,,,,,,,,,,,,,,,,,,
LA,2016-03-01,3504159.395,,,,,,,,,,,,,,,,,,
LA,2016-04-01,3403735.671,,,,,,,,,,,,,,,,,,
LA,2016-05-01,4004895.33,,,,,,,,,,,,,,,,,,
LA,2016-06-01,4761382.239,,,,,,,,,,,,,,,,,,
LA,2016-07-01,5478549.588,,,,,,,,,,,,,,,,,,
LA,2016-08-01,4885173.028,,,,,,,,,,,,,,,,,,
LA,2016-09-01,4100360.073,,,,,,,,,,,,,,,,,,
LA,2016-10-01,3177837.943,,,,,,,,,,,,,,,,,,
LA,2016-11-01,3120344.1,,,,,,,,,,,,,,,,,,
LA,2016-12-01,3924957.389,,,,,,,,,,,,,,,,2.59,,
LA,2017-01-01,3800947.584,,,,,,,,,,,,,,,,,,
LA,2017-02-01,3161562.458,,,,,,,,,,,,,,,,,,
LA,2017-03-01,3049935.756,,,,,,,,,,,,,,,,,,
LA,2017-04-01,2835447.947,,,,,,,,,,,,,,,,,,
LA,2017-05-01,4043480.521,,,,,,,,,,,,,,,,,,
LA,2017-06-01,4310801.853999999,,,,,,,,,,,,,,,,,,
LA,2017-07-01,4690819.2700000005,,,,,,,,,,,,,,,,,,
LA,2017-08-01,4157098.187,,,,,,,,,,,,,,,,,,
LA,2017-09-01,4108438.493,,,,,,,,,,,,,,,,,,
LA,2017-10-01,3327351.201,,,,,,,,,,,,,,,,,,
LA,2017-11-01,3049476.497,,,,,,,,,,,,,,,,,,
LA,2017-12-01,3744276.628,,,,,,,,,,,,,,,,,,
LA,2018-01-01,4336545.327,,,,,,,,,,,,,,,,,,
LA,2018-02-01,3124054.303,,,,,,,,,,,,,,,,,,
LA,2018-03-01,2660237.535,,,,,,,,,,,,,,,,,,
LA,2018-04-01,2725073.807,,,,,,,,,,,,,,,,,,
LA,2018-05-01,3697859.615,,,,,,,,,,,,,,,,,,
LA,2018-06-01,4476927.508,,,,,,,,,,,,,,,,,,
LA,2018-07-01,4960219.619,,,,,,,,,,,,,,,,,,
LA,2018-08-01,4555812.536,,,,,,,,,,,,,,,,,,
LA,2018-09-01,4147883.884,,,,,,,,,,,,,,,,,,
LA,2018-10-01,3350618.725,,,,,,,,,,,,,,,,,,
LA,2018-11-01,3248540.186,,,,,,,,,,,,,,,,,,
LA,2018-12-01,3213954.745,,,,,,,,,,,,,,,,,,
LA,2019-01-01,3588244.957,,,,,,,,,,,,,,,,,,
LA,2019-02-01,3140522.094,,,,,,,,,,,,,,,,,,
LA,2019-03-01,3115449.321,,,,,,,,,,,,,,,,,,
LA,2019-04-01,3204544.52,,,,,,,,,,,,,,,,,,
LA,2019-05-01,4097387.639,,,,,,,,,,,,,,,,,,
LA,2019-06-01,4028803.228,,,,,,,,,,,,,,,,,,
LA,2019-07-01,4376872.096,,,,,,,,,,,,,,,,,,
LA,2019-08-01,4325248.777,,,,,,,,,,,,,,,,,,
LA,2019-09-01,4135799.734,,,,,,,,,,,,,,,,,,
LA,2019-10-01,3048542.641,,,,,,,,,,,,,,,,,,
LA,2019-11-01,2423309.174,,,,,,,,,,,,,,,,,,
LA,2019-12-01,2409159.485,,,,,,,,,,,,,,,,,,
LA,2020-01-01,2737530.007,,,,,,,,,,,,,,,,,,
LA,2020-02-01,2519615.142,,,,,,,,,,,,,,,,,,
LA,2020-03-01,2983937.4080000003,,,,,,,,,,,,,,,,,,
LA,2020-04-01,2897180.928,,,,,,,,,,,,,,,,,,
LA,2020-05-01,3196031.877,,,,,,,,,,,,,,,,,,
LA,2020-06-01,3844468.236,,,,,,,,,,,,,,,,,,
LA,2020-07-01,4129514.218,,,,,,,,,,,,,,,,,,
LA,2020-08-01,3928441.103,,,,,,,,,,,,,,,,,,
LA,2020-09-01,3149240.974,,,,,,,,,,,,,,,,,,
LA,2020-10-01,2848715.201,,,,,,,,,,,,,,,,,,
LA,2020-11-01,2799445.569,,,,,,,,,,,,,,,,,,
LA,2020-12-01,3252644.976,,,,,,,,,,,,,,,,4.08,,
LA,2021-01-01,2748358.133,,,,,,,,,,,,,,,,,,
LA,2021-02-01,3236551.3340000003,,,,,,,,,,,,,,,,,,
LA,2021-03-01,2741886.838,,,,,,,,,,,,,,,,,,
LA,2021-04-01,2812083.519,,,,,,,,,,,,,,,,,,
LA,2021-05-01,2896578.738,,,,,,,,,,,,,,,,,,
LA,2021-06-01,3468261.823,,,,,,,,,,,,,,,,,,
LA,2021-07-01,4314741.252,,,,,,,,,,,,,,,,,,
LA,2021-08-01,4905138.142,,,,,,,,,,,,,,,,,,
LA,2021-09-01,3581914.262,,,,,,,,,,,,,,,,,,
LA,2021-10-01,3903692.863,,,,,,,,,,,,,,,,,,
LA,2021-11-01,3145128.169,,,,,,,,,,,,,,,,,,
LA,2021-12-01,2562341.612,,,,,,,,,,,,,,,,,,
LA,2022-01-01,3679811.204,,,,,,,,,,,,,,,,,,
LA,2022-02-01,3338664.014,,,,,,,,,,,,,,,,,,
LA,2022-03-01,2701340.87,,,,,,,,,,,,,,,,,,
LA,2022-04-01,3341628.486,,,,,,,,,,,,,,,,,,
LA,2022-05-01,4335669.44,,,,,,,,,,,,,,,,,,
LA,2022-06-01,4568940.161,,,,,,,,,,,,,,,,,,
LA,2022-07-01,4753604.43,,,,,,,,,,,,,,,,,,
LA,2022-08-01,4276704.156,,,,,,,,,,,,,,,,,,
LA,2022-09-01,3554403.873,,,,,,,,,,,,,,,,,,
LA,2022-10-01,2944106.841,,,,,,,,,,,,,,,,,,
LA,2022-11-01,2896023.977,,,,,,,,,,,,,,,,,,
LA,2022-12-01,3416882.6,,,,,,,,,,,,,,,,,,
LA,2023-01-01,2435472.915,,,,,,,,,,,,,,,,,,
LA,2023-02-01,2378996.395,,,,,,,,,,,,,,,,,,
LA,2023-03-01,2423427.8370000003,,,,,,,,,,,,,,,,,,
LA,2023-04-01,2350504.058,,,,,,,,,,,,,,,,,,
LA,2023-05-01,3151828.526,,,,,,,,,,,,,,,,,,
LA,2023-06-01,3864790.315,,,,,,,,,,,,,,,,,,
LA,2023-07-01,4407320.364,,,,,,,,,,,,,,,,,,
LA,2023-08-01,4720499.448,,,,,,,,,,,,,,,,,,
LA,2023-09-01,3574990.113,,,,,,,,,,,,,,,,,,
LA,2023-10-01,2896390.409,,,,,,,,,,,,,,,,,,
LA,2023-11-01,3301310.681,,,,,,,,,,,,,,,,,,
LA,2023-12-01,3417226.535,,,,,,,,,,,,,,,,,,
LA,2024-01-01,3733414.682,,,,,,,,,,,,,,,,,,
LA,2024-02-01,2473813.746,,,,,,,,,,,,,,,,,,
LA,2024-03-01,2742985.319,,,,,,,,,,,,,,,,,,
LA,2024-04-01,2680057.097,,,,,,,,,,,,,,,,,,
LA,2024-05-01,3525069.618,,,,,,,,,,,,,,,,,,
LA,2024-06-01,3786252.901,,,,,,,,,,,,,,,,,,
LA,2024-07-01,3788767.646,,,,,,,,,,,,,,,,,,
LA,2024-08-01,3932224.83,,,,,,,,,,,,,,,,,,
LA,2024-09-01,3237601.33,,,,,,,,,,,,,,,,,,
LA,2024-10-01,2765272.957,,,,,,,,,,,,,,,,,,
LA,2024-11-01,2786812.957,,,,,,,,,,,,,,,,,,
LA,2024-12-01,2691170.961,,,,,,,,,,,,,,,,,,
MA,1990-01-01,2353569.191585381,,,,,,,,,,,,,,,,,,
MA,1990-02-01,2033017.120269438,,,,,,,,,,,,,,,,,,
MA,1990-03-01,1988017.448756187,,,,,,,,,,,,,,,,,,
MA,1990-04-01,1802719.656378992,,,,,,,,,,,,,,,,,,
MA,1990-05-01,1753871.995497408,,,,,,,,,,,,,,,,,,
MA,1990-06-01,2076337.5753372423,,,,,,,,,,,,,,,,,,
MA,1990-07-01,2700355.378700934,,,,,,,,,,,,,,,,,,
MA,1990-08-01,2580826.96876494,,,,,,,,,,,,,,,,,,
MA,1990-09-01,2011153.792802273,,,,,,,,,,,,,,,,,,
MA,1990-10-01,1992619.972705633,,,,,,,,,,,,,,,,,,
MA,1990-11-01,1856965.960543579,,,,,,,,,,,,,,,,,,
MA,1990-12-01,2109700.9386579944,,,,,,,,,,,,,,,,13.65,,
MA,1991-01-01,2414378.8420435204,,,,,,,,,,,,,,,,,,
MA,1991-02-01,2085544.601042468,,,,,,,,,,,,,,,,,,
MA,1991-03-01,2039382.263776608,,,,,,,,,,,,,,,,,,
MA,1991-04-01,1849296.8942908205,,,,,,,,,,,,,,,,,,
MA,1991-05-01,1799187.1463652158,,,,,,,,,,,,,,,,,,
MA,1991-06-01,2129984.335602789,,,,,,,,,,,,,,,,,,
MA,1991-07-01,2770125.015080712,,,,,,,,,,,,,,,,,,
MA,1991-08-01,2647508.3250745954,,,,,,,,,,,,,,,,,,
MA,1991-09-01,2063116.3862943663,,,,,,,,,,,,,,,,,,
MA,1991-10-01,2044103.704082366,,,,,,,,,,,,,,,,,,
MA,1991-11-01,1904944.771354428,,,,,,,,,,,,,,,,,,
MA,1991-12-01,2164209.7149921134,,,,,,,,,,,,,,,,,,
