state,date,monthly_emissions
DE,2002-07,814025.368
DE,2002-08,755295.02
DE,2002-09,563263.341
DE,2002-10,525524.795
DE,2002-11,335787.912
DE,2002-12,499690.982
DE,2003-01,677834.957
DE,2003-02,684004.634
DE,2003-03,697690.6579999999
DE,2003-04,520594.10599999997
DE,2003-05,267517.256
DE,2003-06,367794.199
DE,2003-07,830764.175
DE,2003-08,816714.323
DE,2003-09,559610.803
DE,2003-10,261108.321
DE,2003-11,286627.767
DE,2003-12,354584.007
DE,2004-01,821521.78
DE,2004-02,526075.521
DE,2004-03,518717.895
DE,2004-04,567745.557
DE,2004-05,484661.762
DE,2004-06,504272.121
DE,2004-07,637922.017
DE,2004-08,506630.524
DE,2004-09,524837.439
DE,2004-10,280959.917
DE,2004-11,318584.19800000003
DE,2004-12,734460.478
DE,2005-01,768336.206
DE,2005-02,444198.53
DE,2005-03,556273.409
DE,2005-04,291739.015
DE,2005-05,239711.903
DE,2005-06,636944.5290000001
DE,2005-07,818379.434
DE,2005-08,860058.1449999999
DE,2005-09,635423.856
DE,2005-10,427860.46800000005
DE,2005-11,355122.28799999994
DE,2005-12,654262.476
DE,2006-01,431606.47
DE,2006-02,509227.534
DE,2006-03,532240.12
DE,2006-04,403844.69899999996
DE,2006-05,393780.535
DE,2006-06,506043.069
DE,2006-07,672713.12
DE,2006-08,671529.88
DE,2006-09,233134.93
DE,2006-10,469984.99000000005
DE,2006-11,467740.386
DE,2006-12,510103.82700000005
DE,2007-01,440394.965
DE,2007-02,575933.534
DE,2007-03,488873.76800000004
DE,2007-04,354538.132
DE,2007-05,378974.571
DE,2007-06,643252.995
DE,2007-07,718863.5569999999
DE,2007-08,766630.825
DE,2007-09,542563.887
DE,2007-10,615032.292
DE,2007-11,635571.628
DE,2007-12,626100.617
DE,2008-01,696994.607
DE,2008-02,604420.145
DE,2008-03,568102.3049999999
DE,2008-04,404007.89300000004
DE,2008-05,344932.612
DE,2008-06,587272.287
DE,2008-07,637848.534
DE,2008-08,442784.428
DE,2008-09,429941.586
DE,2008-10,337064.126
DE,2008-11,537307.994
DE,2008-12,555079.165
DE,2009-01,585009.257
DE,2009-02,322369.414
DE,2009-03,273765.648
DE,2009-04,221584.296
DE,2009-05,83159.398
DE,2009-06,231056.02599999998
DE,2009-07,308042.905
DE,2009-08,461794.773
DE,2009-09,264385.442
DE,2009-10,396185.80199999997
DE,2009-11,229058.112
DE,2009-12,475967.485
DE,2010-01,528900.8809999999
DE,2010-02,384756.54
DE,2010-03,162816.761
DE,2010-04,161969.148
DE,2010-05,313098.442
DE,2010-06,565207.03
DE,2010-07,650887.2620000001
DE,2010-08,477862.57200000004
DE,2010-09,344261.833
DE,2010-10,286967.093
DE,2010-11,201034.31900000002
DE,2010-12,241469.07
DE,2011-01,308917.077
DE,2011-02,198448.929
DE,2011-03,270531.61699999997
DE,2011-04,357479.789
DE,2011-05,395448.94899999996
DE,2011-06,483225.899
DE,2011-07,639026.1009999999
DE,2011-08,473539.66899999994
DE,2011-09,287761.204
DE,2011-10,271399.597
DE,2011-11,322309.871
DE,2011-12,302794.802
DE,2012-01,317879.22900000005
DE,2012-02,299327.94700000004
DE,2012-03,326266.025
DE,2012-04,422619.27
DE,2012-05,492962.031
DE,2012-06,500605.424
DE,2012-07,640289.9
DE,2012-08,497142.534
DE,2012-09,446423.34699999995
DE,2012-10,414658.798
DE,2012-11,337533.262
DE,2012-12,331428.558
DE,2013-01,260385.67
DE,2013-02,208046.995
DE,2013-03,407689.925
DE,2013-04,288273.04799999995
DE,2013-05,345631.516
DE,2013-06,428427.74
DE,2013-07,573820.708
DE,2013-08,438209.799
DE,2013-09,397000.472
DE,2013-10,387634.297
DE,2013-11,316572.06700000004
DE,2013-12,306262.345
DE,2014-01,397395.403
DE,2014-02,350008.069
DE,2014-03,378627.129
DE,2014-04,298917.48
DE,2014-05,305684.107
DE,2014-06,359856.762
DE,2014-07,436702.888
DE,2014-08,366201.933
DE,2014-09,380810.19
DE,2014-10,259838.63100000002
DE,2014-11,283752.43
DE,2014-12,284486.919
DE,2015-01,342328.202
DE,2015-02,360519.176
DE,2015-03,200188.463
DE,2015-04,341299.555
DE,2015-05,364132.683
DE,2015-06,296540.837
DE,2015-07,378092.84699999995
DE,2015-08,376668.31
DE,2015-09,346883.939
DE,2015-10,208959.032
DE,2015-11,178011.51299999998
DE,2015-12,142548.297
DE,2016-01,300451.802
DE,2016-02,270338.563
DE,2016-03,243268.148
DE,2016-04,282867.203
DE,2016-05,241421.066
DE,2016-06,378559.532
DE,2016-07,618838.5630000001
DE,2016-08,580941.217
DE,2016-09,378349.22900000005
DE,2016-10,333124.677
DE,2016-11,224494.343
DE,2016-12,167843.87900000002
DE,2017-01,178911.014
DE,2017-02,178078.645
DE,2017-03,290672.278
DE,2017-04,185786.325
DE,2017-05,350020.238
DE,2017-06,338340.088
DE,2017-07,503178.571
DE,2017-08,321281.707
DE,2017-09,285578.229
DE,2017-10,232887.059
DE,2017-11,161784.655
DE,2017-12,251223.313
DE,2018-01,355234.993
DE,2018-02,172587.163
DE,2018-03,219699.905
DE,2018-04,229023.53399999999
DE,2018-05,216552.98200000002
DE,2018-06,190246.283
DE,2018-07,308238.027
DE,2018-08,384880.14499999996
DE,2018-09,292423.69999999995
DE,2018-10,247196.947
DE,2018-11,101742.613
DE,2018-12,102478.389
DE,2019-01,134816.271
DE,2019-02,108330.367
DE,2019-03,148510.69799999997
DE,2019-04,114687.429
DE,2019-05,131095.287
DE,2019-06,156267.013
DE,2019-07,453498.913
DE,2019-08,313359.779
DE,2019-09,161192.394
DE,2019-10,128596.631
DE,2019-11,97349.354
DE,2019-12,59904.14
DE,2020-01,100219.807
DE,2020-02,93066.234
DE,2020-03,80906.44499999999
DE,2020-04,138616.978
DE,2020-05,124795.013
DE,2020-06,221627.628
DE,2020-07,427545.078
DE,2020-08,369321.067
DE,2020-09,171300.52499999997
DE,2020-10,95902.149
DE,2020-11,134441.477
DE,2020-12,98094.849
DE,2021-01,27048.490999999998
DE,2021-02,122464.788
DE,2021-03,137541.894
DE,2021-04,86867.439
DE,2021-05,118810.774
DE,2021-06,273965.862
DE,2021-07,324915.599
DE,2021-08,343451.591
DE,2021-09,134448.463
DE,2021-10,88639.50899999999
DE,2021-11,144019.973
DE,2021-12,189964.57
DE,2022-01,170397.667
DE,2022-02,152030.975
DE,2022-03,82078.279
DE,2022-04,130834.301
DE,2022-05,127327.801
DE,2022-06,185375.962
DE,2022-07,382041.264
DE,2022-08,391612.966
DE,2022-09,135103.159
DE,2022-10,181868.381
DE,2022-11,170020.653
DE,2022-12,161211.173
DE,2023-01,124665.818
DE,2023-02,57079.865
DE,2023-03,96043.965
DE,2023-04,185596.11800000002
DE,2023-05,90060.77
DE,2023-06,143619.505
DE,2023-07,418540.82399999996
DE,2023-08,239333.82
DE,2023-09,160231.473
DE,2023-10,156721.316
DE,2023-11,108291.706
DE,2023-12,30342.798
DE,2024-01,163232.036
DE,2024-02,116526.723
DE,2024-03,66834.26699999999
DE,2024-04,138496.74099999998
DE,2024-05,95346.602
DE,2024-06,279165.733
DE,2024-07,379932.485
DE,2024-08,209485.151
DE,2024-09,121416.37
DE,2024-10,166398.171
DE,2024-11,105272.56999999999
DE,2024-12,197768.825
FL,1990-01,6608737.531994502
FL,1990-02,5707214.827995647
FL,1990-03,6103580.770702738
FL,1990-04,6409890.881373456
FL,1990-05,7690359.432340667
FL,1990-06,8276596.934805284
FL,1990-07,8915597.350274716
FL,1990-08,9038260.404915867
FL,1990-09,8127332.394578383
FL,1990-10,7367465.23337872
FL,1990-11,6033621.135035197
FL,1990-12,6348773.102604824
FL,1991-01,7081193.128823971
FL,1991-02,6115220.982687178
FL,1991-03,6539922.943751476
FL,1991-04,6868131.022899715
FL,1991-05,8240139.679755501
FL,1991-06,8868287.030775892
FL,1991-07,9552969.29110651
FL,1991-08,9684401.470926087
FL,1991-09,8708351.637440214
FL,1991-10,7894161.923496145
FL,1991-11,6464961.926010086
FL,1991-12,6802643.962327225
FL,1992-01,6923679.423148889
FL,1992-02,5979194.313101759
FL,1992-03,6394449.224992605
FL,1992-04,6715356.660049003
FL,1992-05,8056846.424985294
FL,1992-06,8671021.29775672
FL,1992-07,9340473.520144204
FL,1992-08,9468982.129131615
FL,1992-09,8514643.499308597
FL,1992-10,7718564.5806263955
FL,1992-11,6321155.636379446
FL,1992-12,6651326.290375473
FL,1993-01,7224484.543671084
FL,1993-02,6238965.477544293
FL,1993-03,6672261.49102068
FL,1993-04,7007111.021569811
FL,1993-05,8406882.94628834
FL,1993-06,9047741.166935178
FL,1993-07,9746278.308501014
FL,1993-08,9880370.082919998
FL,1993-09,8884569.402499562
FL,1993-10,8053904.160499335
FL,1993-11,6595783.600332158
FL,1993-12,6940298.798218549
FL,1994-01,7356227.909387648
FL,1994-02,6352737.236018216
FL,1994-03,6793934.69558697
FL,1994-04,7134890.433976465
FL,1994-05,8560188.147210872
FL,1994-06,9212732.851291202
FL,1994-07,9924008.29045483
FL,1994-08,10060545.319143524
FL,1994-09,9046585.539284447
FL,1994-10,8200772.554340989
FL,1994-11,6716062.178795879
FL,1994-12,7066859.844508964
FL,1995-01,7529244.038705293
FL,1995-02,6502151.585422114
FL,1995-03,6953725.868229575
FL,1995-04,7302700.7766137235
FL,1995-05,8761521.03652649
FL,1995-06,9429413.383488117
FL,1995-07,10157417.793651372
FL,1995-08,10297166.129616464
FL,1995-09,9259358.339805014
FL,1995-10,8393652.103784498
FL,1995-11,6874021.814732256
FL,1995-12,7233070.129425084
FL,1996-01,7898169.161166752
FL,1996-02,6820750.246533822
FL,1996-03,7294451.199260438
FL,1996-04,7660525.514988771
FL,1996-05,9190826.449491296
FL,1996-06,9891444.826400582
FL,1996-07,10655120.695051735
FL,1996-08,10801716.55404765
FL,1996-09,9713057.262547662
FL,1996-10,8804932.321873972
FL,1996-11,7210841.730087121
FL,1996-12,7587483.038550198
FL,1997-01,8997785.905
FL,1997-02,7184136.659
FL,1997-03,8424930.129999999
FL,1997-04,8421918.868
FL,1997-05,10416305.881000001
FL,1997-06,11395392.241
FL,1997-07,13179229.089
FL,1997-08,12724760.245
FL,1997-09,12170089.058
FL,1997-10,9844249.616
FL,1997-11,8632047.52
FL,1997-12,9385984.325
FL,1998-01,9156360.853
FL,1998-02,8413175.932
FL,1998-03,8842640.026
FL,1998-04,9105612.13
FL,1998-05,12016347.414
FL,1998-06,14085139.95
FL,1998-07,14143707.17
FL,1998-08,14246623.291000001
FL,1998-09,12615666.099
FL,1998-10,11584576.561
FL,1998-11,9319980.094
FL,1998-12,9528854.65
FL,1999-01,9655257.446
FL,1999-02,8371367.562
FL,1999-03,8975764.738
FL,1999-04,9504243.098
FL,1999-05,10838044.057
FL,1999-06,11831287.709
FL,1999-07,13807653.969
FL,1999-08,13954786.083
FL,1999-09,12004529.325
FL,1999-10,11206143.602
FL,1999-11,8687317.104
FL,1999-12,9126368.944
FL,2000-01,9370385.713
FL,2000-02,8299617.552
FL,2000-03,8578115.683
FL,2000-04,8764616.02
FL,2000-05,12238823.992
FL,2000-06,12461461.495
FL,2000-07,12829390.249
FL,2000-08,13332635.477
FL,2000-09,12364998.016
FL,2000-10,9918221.273
FL,2000-11,8710212.991
FL,2000-12,10748968.879
FL,2001-01,11740702.785
FL,2001-02,8720367.879999999
FL,2001-03,9118640.522
FL,2001-04,10041085.37
FL,2001-05,11175729.425999999
FL,2001-06,12394927.856
FL,2001-07,13115741.715
FL,2001-08,13944670.958
FL,2001-09,11095091.301
FL,2001-10,11007961.974
FL,2001-11,8516075.562
FL,2001-12,9293714.125
FL,2002-01,9968067.608
FL,2002-02,8139260.001
FL,2002-03,9225231.704
FL,2002-04,9951800.068
FL,2002-05,12118834.955
FL,2002-06,11622595.966
FL,2002-07,13178501.654000001
FL,2002-08,13447858.198
FL,2002-09,12996522.197
FL,2002-10,12233401.352
FL,2002-11,9030027.368
FL,2002-12,9894153.962
FL,2003-01,11512924.73
FL,2003-02,8912283.412
FL,2003-03,9944179.333
FL,2003-04,9907112.802
FL,2003-05,12924018.140999999
FL,2003-06,12642740.034
FL,2003-07,13641638.531
FL,2003-08,13212815.866
FL,2003-09,12495018.08
FL,2003-10,12096842.751
FL,2003-11,9275504.663999999
FL,2003-12,9924682.409
FL,2004-01,9967284.412
FL,2004-02,8711073.772
FL,2004-03,9038193.632
FL,2004-04,9065680.02
FL,2004-05,11736668.071
FL,2004-06,13129810.637
FL,2004-07,13461064.148
FL,2004-08,13279409.959999999
FL,2004-09,11950672.634
FL,2004-10,11478785.211000001
FL,2004-11,9671876.843
FL,2004-12,10342388.993
FL,2005-01,10467656.791
FL,2005-02,8519073.823
FL,2005-03,9087230.732
FL,2005-04,9042162.503
FL,2005-05,11549878.645
FL,2005-06,12617257.456
FL,2005-07,14527542.831
FL,2005-08,14665531.418
FL,2005-09,13221596.427
FL,2005-10,11684620.847
FL,2005-11,10312482.743
FL,2005-12,10802094.509
FL,2006-01,10077611.406
FL,2006-02,9069045.281
FL,2006-03,9349406.494
FL,2006-04,10395625.954
FL,2006-05,11884623.422
FL,2006-06,12882373.1
FL,2006-07,13649196.026
FL,2006-08,14361930.874
FL,2006-09,12406019.969
FL,2006-10,11055038.627
FL,2006-11,9211237.621
FL,2006-12,9748580.682
FL,2007-01,9958994.331
FL,2007-02,9171226.428
FL,2007-03,9181468.708
FL,2007-04,9533937.272
FL,2007-05,11315478.470999999
FL,2007-06,12530297.044
FL,2007-07,13615373.965
FL,2007-08,14864909.001
FL,2007-09,12932119.93
FL,2007-10,12415129.041
FL,2007-11,9240110.309
FL,2007-12,9768881.009
FL,2008-01,9895848.942
FL,2008-02,8942739.755
FL,2008-03,9125609.972
FL,2008-04,9360091.68
FL,2008-05,11628510.355
FL,2008-06,12211544.347
FL,2008-07,12603215.967
FL,2008-08,12827054.497
FL,2008-09,12085694.784
FL,2008-10,10358633.145
FL,2008-11,8659557.212
FL,2008-12,8517043.933
FL,2009-01,9133679.913
FL,2009-02,7784364.6959999995
FL,2009-03,8005501.167
FL,2009-04,8782848.583
FL,2009-05,10698181.32
FL,2009-06,11690647.521
FL,2009-07,12213000.913
FL,2009-08,12001048.017
FL,2009-09,11011045.679
FL,2009-10,10703094.833
FL,2009-11,8326040.464000001
FL,2009-12,9452206.157
FL,2010-01,11910901.674
FL,2010-02,9625637.024
FL,2010-03,8592185.007
FL,2010-04,8650261.786
FL,2010-05,12052699.488
FL,2010-06,13682586.843
FL,2010-07,13922041.477
FL,2010-08,13721266.891
FL,2010-09,12337435.476
FL,2010-10,10136545.901999999
FL,2010-11,8887140.284
FL,2010-12,11811963.076
FL,2011-01,10200855.579
FL,2011-02,8480043.82
FL,2011-03,8671442.884
FL,2011-04,10635461.438
FL,2011-05,11377249.237
FL,2011-06,12261326.388
FL,2011-07,12894508.144
FL,2011-08,13229922.04
FL,2011-09,11431892.687
FL,2011-10,9210901.729
FL,2011-11,8127973.884
FL,2011-12,8514523.679
FL,2012-01,8711064.248
FL,2012-02,8147763.043
FL,2012-03,9550174.107
FL,2012-04,9189069.446
FL,2012-05,10774975.607
FL,2012-06,10979312.932
FL,2012-07,12457337.681
FL,2012-08,12483345.664
FL,2012-09,11242946.959
FL,2012-10,10073542.738
FL,2012-11,7947682.871
FL,2012-12,8354200.221
FL,2013-01,8235800.978
FL,2013-02,7617492.123
FL,2013-03,8790581.397
FL,2013-04,9039148.756000001
FL,2013-05,10211330.765
FL,2013-06,11245559.295
FL,2013-07,11536095.097000001
FL,2013-08,12150384.907
FL,2013-09,10861578.593
FL,2013-10,10317390.344
FL,2013-11,8616091.566
FL,2013-12,8600424.785
FL,2014-01,10146401.073
FL,2014-02,8805593.593
FL,2014-03,9200423.926
FL,2014-04,9756975.089
FL,2014-05,10790959.896
FL,2014-06,11357268.623
FL,2014-07,12144148.44
FL,2014-08,12691969.731
FL,2014-09,10823550.909
FL,2014-10,9836650.826
FL,2014-11,8841447.947999999
FL,2014-12,9351241.022
FL,2015-01,8591319.354
FL,2015-02,8335694.923
FL,2015-03,9022176.449
FL,2015-04,9952370.17
FL,2015-05,10959568.447
FL,2015-06,11709171.699
FL,2015-07,12104299.095
FL,2015-08,11949802.976
FL,2015-09,11151134.07
FL,2015-10,10049209.254
FL,2015-11,8995095.589
FL,2015-12,8604610.01
FL,2016-01,8276263.279
FL,2016-02,7497653.421
FL,2016-03,8049989.605
FL,2016-04,8871787.66
FL,2016-05,10130800.247
FL,2016-06,11652235.489
FL,2016-07,13141981.417
FL,2016-08,12758971.678
FL,2016-09,11287759.289
FL,2016-10,10028552.222
FL,2016-11,7770015.517
FL,2016-12,8500586.872
FL,2017-01,8439435.956
FL,2017-02,7666987.14
FL,2017-03,8849787.825
FL,2017-04,9333531.473
FL,2017-05,10401556.523
FL,2017-06,10739345.404
FL,2017-07,11961067.262
FL,2017-08,11822306.485
FL,2017-09,10180506.995
FL,2017-10,10372807.745
FL,2017-11,7784761.507
FL,2017-12,8128164.883
FL,2018-01,9468980.499
FL,2018-02,7193827.677
FL,2018-03,7330194.472
FL,2018-04,8068336.651000001
FL,2018-05,9365646.659
FL,2018-06,10652168.271
FL,2018-07,11132395.165
FL,2018-08,11673585.818
FL,2018-09,11275236.298
FL,2018-10,10189098.477
FL,2018-11,7931029.826
FL,2018-12,7518118.433
FL,2019-01,7490971.607
FL,2019-02,6414999.502
FL,2019-03,7212909.217
FL,2019-04,7646081.32
FL,2019-05,9908254.846
FL,2019-06,10204348.113
FL,2019-07,10496939.914
FL,2019-08,10258634.300999999
FL,2019-09,10068327.145
FL,2019-10,9759261.404
FL,2019-11,7420061.249
FL,2019-12,6942251.73
FL,2020-01,7238667.432
FL,2020-02,6790988.914
FL,2020-03,7510282.375
FL,2020-04,7533247.669
FL,2020-05,8088365.8379999995
FL,2020-06,9529670.932
FL,2020-07,10693319.591
FL,2020-08,10716754.577
FL,2020-09,9621063.692
FL,2020-10,9476884.268
FL,2020-11,7346346.775
FL,2020-12,7120240.356
FL,2021-01,7281687.121
FL,2021-02,7019055.495
FL,2021-03,7306920.916
FL,2021-04,7536599.958000001
FL,2021-05,9065873.873
FL,2021-06,9333301.635
FL,2021-07,9932840.565
FL,2021-08,10692776.641
FL,2021-09,9509266.415
FL,2021-10,8818871.027999999
FL,2021-11,6403195.721
FL,2021-12,6531775.553
FL,2022-01,7547756.411
FL,2022-02,6625911.347
FL,2022-03,7089988.542
FL,2022-04,7600219.4120000005
FL,2022-05,8996577.859
FL,2022-06,9664321.111
FL,2022-07,10413241.029
FL,2022-08,10375028.473
FL,2022-09,9164944.43
FL,2022-10,7756754.443
FL,2022-11,7582188.16
FL,2022-12,7743437.867
FL,2023-01,6865014.75
FL,2023-02,6285930.13
FL,2023-03,7488321.272
FL,2023-04,7636439.136
FL,2023-05,8180812.169
FL,2023-06,9083032.521
FL,2023-07,10630226.095
FL,2023-08,10901530.047
FL,2023-09,9371395.754
FL,2023-10,8079759.673
FL,2023-11,7067139.251
FL,2023-12,6827553.507
FL,2024-01,7250443.325
FL,2024-02,5878572.773
FL,2024-03,6713768.757
FL,2024-04,6786590.061
FL,2024-05,9298854.364
FL,2024-06,9813234.675999999
FL,2024-07,10734068.853
FL,2024-08,10591727.912
FL,2024-09,9893654.815
FL,2024-10,7876417.765
FL,2024-11,7054923.193
FL,2024-12,6526944.587
GA,1990-01,5059083.787752221
GA,1990-02,4350181.499406266
GA,1990-03,4515945.003229031
GA,1990-04,4430923.60793611
GA,1990-05,5391007.769580944
GA,1990-06,6145515.543494557
GA,1990-07,6813779.076857236
GA,1990-08,6812972.685907655
GA,1990-09,5662051.616925205
GA,1990-10,4641309.090264224
GA,1990-11,4159426.0483099935
GA,1990-12,4800914.270336554
GA,1991-01,4540909.873887184
GA,1991-02,3904616.5180498
GA,1991-03,4053401.784872464
GA,1991-04,3977088.6598928072
GA,1991-05,4838836.721850236
GA,1991-06,5516064.446123849
GA,1991-07,6115881.449422303
GA,1991-08,6115157.652628498
GA,1991-09,5082119.050093464
GA,1991-10,4165925.523266978
GA,1991-11,3733399.0906021856
GA,1991-12,4309183.22931023
GA,1992-01,4368850.883186813
GA,1992-02,3756667.2312711705
GA,1992-03,3899814.8960379534
GA,1992-04,3826393.3411677815
GA,1992-05,4655489.02598136
GA,1992-06,5307056.007815908
GA,1992-07,5884145.427643496
GA,1992-08,5883449.05613433
GA,1992-09,4889553.177027661
GA,1992-10,4008075.012956666
GA,1992-11,3591937.3797885315
GA,1992-12,4145904.560988327
GA,1993-01,4706868.772366886
GA,1993-02,4047320.485826741
GA,1993-03,4201543.482020317
GA,1993-04,4122441.303191784
GA,1993-05,5015684.101468884
GA,1993-06,5717662.80522938
GA,1993-07,6339401.619777435
GA,1993-08,6338651.370021127
GA,1993-09,5267857.790328407
GA,1993-10,4318179.68161653
GA,1993-11,3869845.489643148
GA,1993-12,4466673.09850936
GA,1994-01,4886095.786415248
GA,1994-02,4201433.379270917
GA,1994-03,4361528.841522531
GA,1994-04,4279414.629004129
GA,1994-05,5206670.111147686
GA,1994-06,5935378.590707149
GA,1994-07,6580791.825902667
GA,1994-08,6580013.008317062
GA,1994-09,5468446.008919679
GA,1994-10,4482606.286200039
GA,1994-11,4017200.5329809054
GA,1994-12,4636753.999611987
GA,1995-01,5222053.800592851
GA,1995-02,4490315.398064683
GA,1995-03,4661418.698870432
GA,1995-04,4573658.480014999
GA,1995-05,5564670.164253971
GA,1995-06,6343483.157602917
GA,1995-07,7033273.694901903
GA,1995-08,7032441.327402235
GA,1995-09,5844445.240637966
GA,1995-10,4790821.182526638
GA,1995-11,4293415.075758758
GA,1995-12,4955567.779372652
GA,1996-01,5202865.52868274
GA,1996-02,4473815.875824901
GA,1996-03,4644290.462950947
GA,1996-04,4556852.716250454
GA,1996-05,5544222.959326733
GA,1996-06,6320174.228906804
GA,1996-07,7007430.152642595
GA,1996-08,7006600.84365104
GA,1996-09,5822970.011020765
GA,1996-10,4773217.46126421
GA,1996-11,4277639.057540164
GA,1996-12,4937358.7019386375
GA,1997-01,5870033.435
GA,1997-02,4622466.555
GA,1997-03,4956389.926
GA,1997-04,5855008.978
GA,1997-05,5759854.372
GA,1997-06,6363515.749
GA,1997-07,8222222.112
GA,1997-08,8037551.796
GA,1997-09,7418982.548
GA,1997-10,6910625.201
GA,1997-11,5797472.882
GA,1997-12,6154667.293
GA,1998-01,5144659.071
GA,1998-02,4413854.0
GA,1998-03,5785732.721
GA,1998-04,5525730.262
GA,1998-05,6759065.07
GA,1998-06,8126010.655
GA,1998-07,8261580.966
GA,1998-08,8059486.784
GA,1998-09,7447823.986
GA,1998-10,6508895.736
GA,1998-11,5341845.928
GA,1998-12,5063789.098999999
GA,1999-01,5424847.678
GA,1999-02,4764304.357
GA,1999-03,6454196.85
GA,1999-04,6052868.32
GA,1999-05,6681941.814
GA,1999-06,7451588.961
GA,1999-07,8405452.728
GA,1999-08,8904556.434
GA,1999-09,7147450.221
GA,1999-10,6800970.736
GA,1999-11,5162314.774
GA,1999-12,6412064.92
GA,2000-01,5916021.344
GA,2000-02,5896642.421
GA,2000-03,6706127.238
GA,2000-04,6354412.443999999
GA,2000-05,8079392.870999999
GA,2000-06,8127077.71
GA,2000-07,8846723.376
GA,2000-08,8827423.614
GA,2000-09,7326498.879
GA,2000-10,6409774.716
GA,2000-11,5883816.17
GA,2000-12,7052858.466
GA,2001-01,7500696.489
GA,2001-02,5195204.013
GA,2001-03,6190141.717
GA,2001-04,6313706.756
GA,2001-05,6558473.459
GA,2001-06,7209783.950999999
GA,2001-07,8525991.568
GA,2001-08,8659969.522
GA,2001-09,6297953.406
GA,2001-10,5354412.303
GA,2001-11,4802313.632
GA,2001-12,6002744.79
GA,2002-01,6474334.893
GA,2002-02,5357442.96
GA,2002-03,7057153.538
GA,2002-04,6663943.8209999995
GA,2002-05,6912536.994
GA,2002-06,7720710.324
GA,2002-07,8706886.612
GA,2002-08,8633827.530000001
GA,2002-09,7529365.103
GA,2002-10,7199573.234
GA,2002-11,5258399.638
GA,2002-12,6428466.681
GA,2003-01,7082378.298
GA,2003-02,5854588.877
GA,2003-03,6435827.288
GA,2003-04,6113302.717999999
GA,2003-05,6799519.568
GA,2003-06,7183671.625
GA,2003-07,8207374.494
GA,2003-08,8774926.306
GA,2003-09,7392659.654
GA,2003-10,6387197.919
GA,2003-11,5514340.68
GA,2003-12,7285112.204
GA,2004-01,7466269.709000001
GA,2004-02,7104399.654
GA,2004-03,5919100.488
GA,2004-04,6215920.96
GA,2004-05,8259945.148
GA,2004-06,8255742.049
GA,2004-07,8910312.273
GA,2004-08,8237539.831
GA,2004-09,6809797.01
GA,2004-10,6274037.326
GA,2004-11,5821762.568
GA,2004-12,6426537.342
GA,2005-01,6525962.454
GA,2005-02,6337737.605
GA,2005-03,7189879.187
GA,2005-04,6522355.648
GA,2005-05,8045645.867
GA,2005-06,8761365.229
GA,2005-07,9527155.712
GA,2005-08,9838427.586
GA,2005-09,8983803.745
GA,2005-10,7995294.144
GA,2005-11,6766060.061
GA,2005-12,7607329.973
GA,2006-01,6862142.205000001
GA,2006-02,7167445.279
GA,2006-03,7646199.051
GA,2006-04,7062692.026000001
GA,2006-05,7993048.259
GA,2006-06,8915303.266
GA,2006-07,9931360.836
GA,2006-08,10133869.742
GA,2006-09,8401285.793
GA,2006-10,7204390.992000001
GA,2006-11,6597712.777
GA,2006-12,7347659.637
GA,2007-01,8081389.009
GA,2007-02,7398048.052
GA,2007-03,7895751.946
GA,2007-04,7242863.024999999
GA,2007-05,8742983.847
GA,2007-06,9020719.612
GA,2007-07,9419778.323
GA,2007-08,10765946.349
GA,2007-09,8828840.447
GA,2007-10,7976111.034
GA,2007-11,7416357.772
